rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta,L,W,T
409.006697255203,13289372181.9684,1430079572.57947,338958230.656748,787562919.283099,14940862.3077151,772940667.011507,0.165184220433118,0.941973857509164,0.128043356055901,75.5388830654624,3.81365013471855e-06,0.572084796290944,0.209813463056323,0.00462475599841492
389.578754205829,8662670718.14768,1817788524.65998,511348425.002163,499401517.448884,23815902.8011845,570028665.899639,0.788760857952852,0.908798066026294,0.42141020612364,7.05867719123744,1.30639722473039e-05,0.589189396111169,0.209943803208773,0.00545697303536286
445.895126879998,13724527108.3277,1282773199.1319,505709395.664608,857645150.013018,19996828.6323918,348066603.607474,0.535964441708085,0.573696348603338,0.604938867660859,4.07915796933144,6.93865960858276e-07,0.580598093833743,0.224069698355736,0.00429598112743811
402.267196799627,12212087584.1874,1384546656.45753,680598777.401221,388152734.233306,33731192.6471994,774658622.86778,0.79194430412096,0.455798150978936,0.894465072748311,7.25565114773917,3.73164654561778e-06,0.58085449546573,0.220008197591716,0.00469168870282772
521.607609127739,9878824224.38382,1233762008.32716,516919708.821513,766000444.002975,33441329.7814221,642418988.003747,0.340409571393862,0.792788715672613,0.00654511040386185,5.42019109115516,7.06606299392805e-07,0.579713127997897,0.219458016276141,0.0040333587209557
404.954945248729,14352639937.5908,726721178.888855,404103967.831867,887385312.394507,29665836.2610083,601242286.909789,0.328323519313295,0.156707479627937,0.739483572866722,63.1736699977236,3.16838004909635e-06,0.576650770419573,0.212843658718375,0.00493502297334726
384.667073579832,10557604582.356,1581609347.21314,442677867.187561,702539886.06757,21522339.7396135,525716979.658322,0.155749536131136,0.409146414495001,0.693653336369023,78.0771694941078,3.74763024665947e-06,0.580384724740812,0.21560082006778,0.00450202391688917
439.914621935724,13626789897.5175,1247324630.51237,317628948.161122,609401016.185911,17046667.59634,564206150.053187,0.516333711494217,0.002416171544668,0.556002444329214,55.5734261592874,2.80862941115753e-07,0.571117072271141,0.208640945020075,0.00415174397536745
415.669342357388,14291239540.5563,1292497871.50054,384959749.508162,759913449.542013,24669347.062662,362942124.384966,0.705646703447523,0.737876332989012,0.13841777189992,0.549026210557848,5.99881041404296e-06,0.581424097915561,0.212443359114349,0.00486174020289886
473.824255470921,13100483414.1344,774145666.384191,347885332.030892,972577206.753607,35611294.2285029,715263543.698852,0.442408672873009,0.467066509078016,0.0103843695834612,59.3550306259397,8.02217064522218e-07,0.583835393996881,0.214553736088432,0.00435333463641564
473.050541014386,13711119770.4817,1027118379.34718,279529828.110897,369442015.026899,32976052.6738304,823085790.054712,0.0286139199897849,0.220865513066866,0.785588440622026,29.0904144706537,2.60253565182327e-07,0.589440081704761,0.214067364680198,0.0047615267454569
449.559041911318,14034552189.0366,1395975371.24912,524236698.772169,596190885.446043,28791270.0949246,545299204.24366,0.199393847033604,0.678316995397072,0.791000739337585,72.6212306605526,4.4814929041603e-07,0.578756949937161,0.218101698945297,0.00488278406584422
391.185122184744,13912797022.8519,1456382909.71339,497698963.847564,965274938.53168,26568347.895643,570829193.903304,0.411600352045823,0.0512268864142016,0.315270545084878,31.475858234969,1.93420784930635e-06,0.582233648276874,0.220183386345854,0.00510830797501098
355.782551736086,9597677576.89238,993887794.597843,516864012.292961,964849601.207872,30088190.4538223,473650210.15234,0.783771696788792,0.914090332273794,0.361124621035295,91.104408015182,3.46157253705958e-07,0.572813727140053,0.21572235390387,0.00463803455899352
368.279630439275,14300125361.1505,1405530331.62645,439151203.376707,377804580.82809,32029010.2023381,806097830.81417,0.0167762123929304,0.264058568502416,0.141901125095577,3.29705520921767,7.57979820336519e-07,0.579945536034487,0.215312253549148,0.00491969298174447
462.857120483798,10473394145.7943,1530724691.96248,314065233.32955,721598132.875883,20212824.7860729,670012585.617745,0.517449306261014,0.701595048422459,0.0450741995339383,89.0251371223443,4.42863120949217e-06,0.584462487012021,0.228397316396114,0.00486551525810489
389.876655806526,11979463335.0822,1231679498.1083,432761605.283134,959311058.115849,26972258.074949,610909880.03269,0.297647950773702,0.6606481665126,0.597717356281389,6.1548876787805,1.21159541011258e-05,0.58850118766717,0.204412306160443,0.00475928833830215
459.670304268046,8556084621.96676,995554156.152777,596422179.159482,667496802.365616,32967040.7943641,854987454.180916,0.906135806383649,0.627932504498251,0.572596077361343,73.8186962051856,2.07717485017923e-06,0.58615697055303,0.227104208023055,0.00411770332990164
452.137683613305,8801330162.5387,1272793540.35207,492260664.857149,754963842.890655,22483695.4024286,766101888.604388,0.786655637028361,0.119977227811961,0.411976393369852,79.8066760618606,6.40427713114015e-07,0.564755342985329,0.213531568025795,0.00494365555220935
454.732172713705,8246096121.39424,1551931903.80634,597550182.804032,927826553.543957,24610031.6183551,581995958.779714,0.790853258887403,0.548924856413875,0.0764199308439892,47.4316534660652,1.00111734917773e-05,0.584458882929805,0.219140413082025,0.00480132320490053
415.850539440973,7741606732.75419,1278072934.3843,363752406.779064,934524981.630912,35381557.3808552,574430146.370844,0.333122153950807,0.343015689310365,0.894842939476145,50.4160043115009,2.66364824110868e-06,0.587631252057665,0.217189552264786,0.00448891857213457
432.659352958431,11563997177.8514,612956532.095472,591956289.343411,391013216.475867,5482361.58052059,510784907.754,0.259849889012651,0.687559066821638,0.432499273480823,32.3726473240111,2.47271513864837e-07,0.581740654051371,0.220431228937447,0.00445215955097621
381.496795041755,10601284472.0877,1414197235.93447,281769952.496093,1086943755.48725,37615534.3397982,810518529.841168,0.298378969306807,0.233191378279156,0.317444153824896,28.2018317157157,6.34099566874587e-07,0.585617696118454,0.203902634423326,0.0051301878374168
384.812129274579,14174902692.6024,938112140.890856,347932493.257852,778108904.903007,15301592.0124955,747225905.945248,0.300446289033103,0.501265364878921,0.132322364847183,89.755990010348,5.98291726961176e-07,0.582887776991105,0.212119252230328,0.00537682205696324
364.709535307746,10844699504.0649,1953810398.08724,386354143.972932,577605595.623471,26083683.9851966,629925658.826043,0.531545942369249,0.644040181941977,0.407506672042408,26.1374692222157,3.30712454615261e-06,0.579908130719,0.224703403347494,0.00480429307548982
456.498685709614,15771163652.2603,804354990.964174,389794222.431012,324757513.792795,24491528.4469468,455134055.430367,0.796612607887417,0.314831111996124,0.235507341550144,26.7437572186468,3.85298788544476e-07,0.567870066935026,0.215614250582558,0.00426664325655701
409.946198937937,15870651756.8519,1483376626.0299,433226903.706973,687703819.228257,1731219.39326762,478958100.945139,0.865907887445865,0.416934669908416,0.742513517841662,6.99354873125952,1.6517255232118e-05,0.575238062812606,0.223148035515963,0.00521303460706998
458.495226777208,10580446789.4711,1437188579.64302,411057043.503023,881101045.600811,20567468.8908576,633360904.537582,0.856589328262363,0.546114267194284,0.460498710407753,15.2665939974693,6.4954178293753e-07,0.573233714230993,0.219428060611529,0.00439494008516836
416.20992471679,16527307321.7704,1229311744.53026,292543905.868146,945088493.789578,25184868.5236112,743794886.291314,0.544556787196266,0.753117743468018,0.877259107150336,89.3773611198366,1.02965775888498e-05,0.5825287539617,0.223117695055617,0.00489917852045935
457.801941230401,11411933785.9857,727023967.935269,336526462.275777,562124153.454404,21606236.4830548,849316077.235571,0.886141259508753,0.297543142455649,0.190677953527808,72.411948735155,1.63927091113815e-05,0.576180543302012,0.221928097769325,0.00460212184151791
482.572824027711,15825540839.6341,1443367942.33892,632169528.208029,1053067533.03042,23541710.1158415,615401061.86035,0.971466220988457,0.142859491474701,0.856911997459438,76.2051784915656,6.63060413521289e-06,0.586697371350376,0.221872678066048,0.00513606910935632
422.945357563823,10642292076.1798,713248379.060453,404578346.752879,600736287.318906,20304087.3284853,526435493.031003,0.746942359108157,0.590634275144069,0.296428660980551,81.5503242315164,1.21914402465731e-05,0.565271566669165,0.221158012994274,0.00456457480806441
432.411800103014,15532215318.1948,1346009870.36073,513223653.198309,487016139.982846,34383583.4476629,281622792.88586,0.512972180342107,0.959335269074201,0.184443548361911,20.0737704237217,4.16170582916599e-06,0.575769255689717,0.220434804610055,0.00481433347622798
456.998142910354,9126229496.07023,1735694473.18756,278959837.59564,552757802.463421,30183512.9602398,206464752.464843,0.979311190044503,0.619194637447203,0.948317968491582,37.3760756735783,5.70375347477039e-07,0.575535610127903,0.217835707385651,0.00506137429621923
431.243365237859,12914516287.1804,916493034.317886,567842011.740816,1063472094.37031,29141707.8091056,834149460.107358,0.736283558244648,0.0599006466906205,0.227050611254484,46.6279469338536,1.25587332908611e-05,0.582023857262592,0.222362506875093,0.00491159366783537
433.649155247555,6317306039.16551,1803969846.61215,482403325.108095,749305873.818942,22231147.7267861,804323854.905375,0.00169660405914329,0.717576837477861,0.345075963786048,65.6386819847764,4.36214387315858e-07,0.577626309939914,0.215693274689548,0.00458499564805808
437.369068080438,11012108321.166,1438158617.38605,223585654.132662,960573628.540001,17962640.0919112,439338082.321282,0.487419392207132,0.356783439560155,0.213334544013397,22.8838341026877,6.77008454895487e-06,0.570108205361046,0.222967952667557,0.00498519578375109
415.403910719359,14010021443.3676,1242392594.95802,251707371.249632,362919708.850193,34196385.4279595,629416003.559807,0.138313264430914,0.187152091446844,0.396475725840333,33.5995501021902,1.6537355030019e-06,0.574708989293154,0.20887932773364,0.00507841058732201
346.112812677263,7672229603.96882,1230231438.20682,322608506.726167,601530346.545951,40418033.5771161,816957619.356782,0.185832659305623,0.0935017105822687,0.0565558653007302,4.76367591715683,4.63947841677854e-06,0.580993646506584,0.215567902927253,0.0051201429522084
421.875303831221,14727539315.0756,1022212887.76161,477520370.876368,913423613.773381,41028283.7977954,574713761.0681,0.85461826338332,0.30769053013517,0.156802762402933,7.71065877119569,6.26920580660189e-06,0.586617059657918,0.212027353253191,0.00501297410110395
430.697406601443,11593076952.8362,1279338994.02052,299847683.223372,549059736.087146,28705581.3590811,554872813.97218,0.313020443381926,0.282826166325368,0.0647121084466005,6.05151038488364,2.87874541310776e-06,0.57827509546097,0.215211819712564,0.00500703721620658
438.909412298479,9080606970.76221,862297552.12344,271329439.864827,701526569.75524,34312036.8865266,89421418.5058269,0.567656773449172,0.773961150177168,0.312720978207796,10.7592461277769,4.89998598267779e-06,0.588266477112697,0.215575517714573,0.00495273317007799
452.230915590589,10519743371.8416,1001983909.39835,236768416.487822,625670341.207947,21332100.6859057,523279640.743829,0.880662068750788,0.0106503008422745,0.571535370546996,97.1603380632146,2.33501497696164e-06,0.586184329912071,0.220977308222065,0.00507213469296106
359.204771557542,12578847656.9568,866864967.607273,410535212.920851,637896250.698205,20603512.9947294,790545650.930159,0.874304268392361,0.241524416499248,0.117559394450335,15.1404575196897,2.63037577219309e-07,0.578586463164781,0.220556040189295,0.00481610248384806
373.916522060777,16060371795.3421,1548218725.22239,523781914.846002,339309143.661091,12470347.8880591,865685481.966569,0.203607917298397,0.150089535165601,0.957696443803654,74.8681324956193,5.17528125346868e-07,0.57789912615359,0.232708319678536,0.00431122469363015
439.298997550676,7339382945.93971,1092476823.89704,802781487.206479,821449686.062913,17599813.243223,631726506.825144,0.890088497396006,0.301552910833664,0.250060596747603,89.6616649062539,3.47124682989449e-07,0.579020622111087,0.207025293079295,0.00445047101402856
455.626264283581,10396920678.3654,945526351.731959,541508420.98595,777260673.744499,28575097.6694654,649553829.582058,0.924433095877258,0.466307715142174,0.61356510606666,41.0488860573768,1.73571762619984e-05,0.589149392832927,0.213465320095398,0.00485485938481587
436.494173451039,16145215636.0201,1078198747.75013,216802713.997047,738966408.959228,35380436.7469416,723677998.523977,0.772918276174151,0.579581470041055,0.683934154021532,42.7302931829224,7.15551777430575e-07,0.581364885696169,0.208061111641477,0.00475133881986315
480.444698468553,17318524890.5169,1333888050.23589,468384589.831903,818796446.174969,15138967.396058,613517992.759477,0.0301212458382484,0.72003619511874,0.376215712094936,58.8028157609236,9.1395195080558e-07,0.574416330024181,0.213259784331147,0.00506105011723667
477.388351691774,17431819060.8031,1230717621.74009,176799672.828357,759720668.674805,36725224.2212567,617921770.248393,0.0631454337532877,0.816480682565122,0.0684481793352679,29.7635229729985,7.51919617102199e-06,0.577180851899236,0.214972025894379,0.00422950419928212
412.040628204091,14480858415.5193,1293544567.07785,381352265.18783,720153874.941968,18281973.0325195,699785980.423144,0.29398629983106,0.184342604119778,0.162956226687924,7.5790019563777,1.49619251162883e-06,0.576469672865733,0.223414502749586,0.00493925664322376
409.005341555432,9054859716.89393,807816022.603494,411249999.321,793203968.009368,24603138.2612648,263593291.218314,0.401841879546834,0.862601071294337,0.1808363977808,92.556784444155,8.8125671791164e-06,0.585799941007871,0.219437237734761,0.00471409168552987
451.523979136877,11653775569.4512,1861805363.6915,557710152.260094,404343066.390173,28469613.2398229,692784914.32679,0.66407218905249,0.634470704931963,0.885303246347037,61.1507512145832,3.40194595738232e-06,0.574197079061919,0.212402426201808,0.00462666647246244
455.394965795848,16777293148.5112,1502698737.13254,214260126.504318,549628463.445467,10965038.3811251,923733981.36432,0.0755539644790679,0.672555516137938,0.084327464233755,6.21675919688018,4.9132379294048e-06,0.573199990254591,0.226679841165192,0.00419389946333265
374.571358458628,10155424656.258,1032186493.36001,576100414.18654,780021385.259783,26441322.8633846,622386286.190476,0.376707175168631,0.165515310532669,0.306224819500855,26.9974486871267,8.23093731641386e-07,0.580104578979394,0.199060898042718,0.0039773652346415
437.532363581799,12219569870.462,1499163790.90293,399726392.992067,988884090.07978,32380252.7764953,628306285.070229,0.472715928249649,0.222568720638446,0.320742483459245,22.6850908342202,2.21078035323461e-07,0.571918165427345,0.209569172977107,0.00460938654685034
356.570907775671,14766150237.5013,449563558.871596,458681174.409074,761010205.092069,29606500.786232,400099039.500615,0.17902461784173,0.608923256007423,0.727960171573794,87.5941509519679,1.76877923638042e-06,0.585641233162872,0.216587602989793,0.00473004042521783
464.239863250389,9781862635.93925,642028152.069521,291603868.276821,1076722186.03552,31038910.428162,369021825.029677,0.44098071896043,0.137983753920739,0.980338805574874,43.9650061821641,8.10426731573284e-06,0.577591442424252,0.211770905175775,0.00456455174512444
473.851858535721,7789295682.33319,1411850387.83904,285012237.926381,513490220.563508,23192225.4549658,330536463.301945,0.471607769507925,0.987535598807767,0.852921112353773,30.9076975220888,1.60140868043465e-05,0.585461804405964,0.22270855246944,0.00490683092312938
354.712438182247,6240909737.31486,996192881.1775,354198469.426222,859964694.424186,31585691.4465959,464297534.751788,0.998988798380455,0.170493888056515,0.172617331419261,10.3070408242586,3.26080923464348e-06,0.573539785763772,0.211804731206301,0.00507354332255833
414.651237082991,8877129974.87796,755477670.457939,210944386.740309,1165260319.82346,29217336.3194849,645768510.804466,0.48687308295075,0.839086287084837,0.0516755530489257,73.9472577134459,2.57076352552813e-06,0.581541676620285,0.216448446421163,0.004826617299194
410.421766788891,13719170067.2838,1015732909.08883,360285387.584752,847192019.147322,22608835.0260384,315580408.500242,0.96602377253342,0.929880550051944,0.236490563286212,9.75221579704002,1.3200143312556e-06,0.570428448799595,0.215412450917675,0.00496424956276005
377.408284808696,16737175475.571,1054630262.60388,397519726.812616,550084342.598502,31144928.2752264,426635610.243799,0.360548444281175,0.404393724513204,0.225780108613863,66.9057078251312,1.64231208266586e-05,0.575209891485327,0.210706627202752,0.00436484200516412
410.667371535714,18831532525.9879,1515360554.40543,637970508.499264,520548602.959204,22066567.7960816,755681446.739586,0.484966518767135,0.655650299360392,0.0382519894768205,18.9922768991427,1.44052417706602e-05,0.576259874430775,0.219546551615562,0.00478630587046826
437.739994475558,5652104324.08389,937908816.676488,167864106.136674,898995201.751221,29638718.0757973,617075682.13134,0.481528120748781,0.272295872592021,0.731195708518752,96.9469264220633,1.12791190530228e-06,0.582622195271773,0.215026161694983,0.00511710925474331
378.806714466364,8041979013.96724,942975668.133987,533896591.871881,880537620.56428,26433305.1808798,558361751.755857,0.632490987889895,0.932185452930741,0.425920199903581,30.0489635796437,1.19974073753201e-05,0.582540536236497,0.212934414536494,0.00511835929209281
358.581112765829,9272119105.11529,1511056312.36177,583643428.232473,483569867.721208,32376314.4289092,732468851.642509,0.0462057599233064,0.0209271416797508,0.0880501273123243,51.7842854729946,1.14381966785863e-05,0.583719632788711,0.209392929468694,0.00494788767561266
416.238237040428,12403587115.5363,1334570466.33347,272825406.140513,679700114.272186,23404341.0724514,462210923.2633,0.920700033646083,0.929461267454393,0.136751414122753,87.1569210195413,2.11709430962901e-07,0.575293411089568,0.215548525940854,0.00458778577839468
464.616595208202,19731076151.2053,1080122505.25904,321458740.511004,475485249.421053,34902503.074998,690832313.759753,0.937296385592923,0.159541227572663,0.779709931012603,17.7462276185731,8.15862517751459e-06,0.574307982588645,0.215466553946321,0.00461998387837453
432.766722768697,11871465019.0668,1061501449.69832,352356938.276003,637105264.887042,23242133.117195,818536020.075712,0.850762129905981,0.27943298041249,0.911919617937373,5.97701738011598,3.41163566157224e-06,0.578598434731896,0.214477809708148,0.00431932414884201
433.419013664548,13763182463.5863,1088493012.35968,115891996.082698,530360049.653562,47177378.4997408,763190644.803292,0.689944192745695,0.779685378040724,0.597978510089888,28.4609461712204,6.21640970471292e-06,0.567682300734237,0.222888312414754,0.00505598833835794
434.973759119924,11368001696.0991,1142610061.26498,291399318.956378,756009510.500216,15468038.1931989,636743689.500962,0.124944320968716,0.208612260908165,0.154970171141313,80.7604865577157,2.72748985562714e-07,0.579365005024739,0.212903576431753,0.00521411626359973
423.729687683733,13766669109.0304,1086946588.17351,505133128.714959,888214169.817539,44616151.4635183,340578505.501994,0.530955940353526,0.0218029817795918,0.820391081183784,28.7496057774423,1.08589873678716e-05,0.586203319457598,0.220371350200566,0.00502924123057524
493.427713068325,12503954528.7794,1166398373.09566,509905601.253923,669109792.335396,20365364.759392,196371352.744316,0.36600347875956,0.550614142181343,0.221429444255205,25.5944793127236,5.90931136525564e-06,0.578192210444548,0.224384186828409,0.00504698503228324
391.06448950723,11237294779.9159,1654113696.31327,332398204.228995,720425944.006336,17605485.2219267,720011997.274836,0.394338065680218,0.262735850162332,0.283828355754023,71.364432283962,4.8901183811912e-07,0.572091352475976,0.210293150669662,0.00491505572874093
436.924801645898,7231972092.84012,2298104768.07446,451091435.835769,1085189685.15337,47002730.3673981,810279897.787722,0.183582125058882,0.393108093448545,0.912782147048597,53.4170292387813,1.59938564303961e-06,0.589993693482412,0.230875746732399,0.00502370135174462
383.676388488281,13194536080.1875,1011121700.3439,474834721.904593,1000110384.84887,39772660.645906,587035495.088639,0.681841228529534,0.56319510284956,0.149974089105093,98.6210263457366,8.53252787481076e-06,0.574118044678584,0.223589467725948,0.00505601825061478
498.026657433215,13727461900.2484,1060382665.98284,570064937.207925,437000108.39736,29575863.7754424,462080350.018314,0.61554945634954,0.63328400827756,0.00668715205199222,21.4865677674565,2.90426637356321e-07,0.564866228068824,0.205855433445588,0.00545275075703188
357.423458187589,6437432890.25965,515710460.843247,243937972.983606,465896475.494942,19802302.0701361,807008379.844438,0.490543801761666,0.796324414387007,0.184799114616105,22.778451515102,1.00149028845878e-05,0.573496013608781,0.203215875831869,0.00503022737291648
424.796941488777,17131457417.69,892781824.745319,607456172.190202,671307463.736271,24866341.2060731,510111153.997544,0.00242130741918201,0.66465941141942,0.25678792415858,59.192337739218,1.0392720296225e-06,0.579041731010821,0.216330473905767,0.00469385678457748
433.428468944617,14392028186.7013,1261928384.4776,365223682.768465,727129719.13451,36622062.0759434,709383218.227126,0.785104577952912,0.71769383079086,0.54540157157536,74.4135687805869,4.73888950565568e-06,0.57854841940126,0.215647886166162,0.0041872689745288
440.870134480119,2886532788.48416,1169159504.56985,399087212.661425,843188093.049972,23654205.8582202,615593263.025385,0.115355670551105,0.0858715075213294,0.154632577071583,80.2180065044321,1.69814380316507e-05,0.575994123494939,0.225651345641441,0.0044181804937275
384.928696739126,13781975656.2376,947134141.160689,154102816.230366,624653707.896503,41515696.2604648,628128022.613305,0.980992502935693,0.163515197965189,0.630784608459855,64.1791242815604,3.7504588951556e-06,0.582952825513484,0.210004380046687,0.00482956591782517
462.976931500778,11219430743.2647,937094247.188152,412035862.698026,312400282.894991,24291893.418576,985039530.952784,0.535554668956034,0.730111646594,0.376313284606446,12.1741879892213,1.08361406372794e-06,0.575684400453609,0.21774593612186,0.00481034820270806
455.964279049142,15736163413.6938,977764543.86331,249892496.074175,514661632.248917,34043542.732212,755865768.97215,0.574323021634687,0.72937575122949,0.151670303860512,4.94824244228268,2.34913169712608e-06,0.584896443929963,0.232203631964738,0.00437194868206593
394.9579454154,11965189057.5123,855177470.898088,407454445.034953,768923872.789246,8328711.6874393,727131713.35784,0.822206764594548,0.735343001439119,0.893487566440367,15.9684880497028,1.39834377571704e-06,0.570318561040796,0.210843031505525,0.00444423757152409
448.471929128423,13259228942.2308,967613566.347336,614212089.002046,613862226.160289,29088414.5283851,951876618.216748,0.882963072986794,0.503401905307184,0.00588020711096782,1.50863855566561,3.11102619371996e-07,0.585150946581868,0.227713869562047,0.00508520823771607
493.051673044466,12230085031.4557,1514973232.69831,289231580.018092,339758493.112474,9642765.15236993,640536806.365114,0.318710525919819,0.91016044841047,0.897861138138131,65.116808861297,6.21063835455459e-07,0.578820534712669,0.203518673559996,0.00467535031703038
387.550610938853,12971829686.6795,1049323064.57921,595461040.674428,663585818.130599,19795670.2323335,551343533.125702,0.507584300893617,0.499120506977046,0.911497518362777,73.0343407679337,1.26024318509049e-05,0.577220071553435,0.212479155855735,0.00477117186252234
496.54020210072,10933435566.5392,1031653628.42294,209683116.912836,527580582.573596,23770784.3054532,573682204.916325,0.620189260101124,0.435735285074457,0.415828070838776,28.5196267926401,1.29184075878864e-05,0.577685662701208,0.209413188631899,0.00462952945779108
461.564816924736,9256177371.22853,936131323.509656,199362872.713891,999542732.343725,25156324.2934441,546868536.109057,0.747417150478947,0.543334284518511,0.525856285931273,40.6714416404093,2.60000764845699e-06,0.567447653665337,0.210360079838788,0.00481425891995108
448.836761362594,8703739437.45259,1592255738.20851,209281769.273895,735461761.183525,24183653.3283667,883458757.344198,0.248568987407723,0.257158897598938,0.209735425253366,58.0623328857634,9.36120465641993e-06,0.579332088751319,0.213712623653405,0.00477194622718876
477.597982829285,13709547480.2561,1646166635.20904,753255457.143332,892817507.359975,33582657.5160705,536300144.022273,0.782690731191032,0.433204076200704,0.576278133584309,65.0468332085167,2.32836774689536e-07,0.591083403539962,0.214046276722286,0.00456787134138722
410.396920722732,18929824436.9582,1258400784.04807,535498001.670436,1034172750.47201,30548722.4242445,612476349.514624,0.858180487504108,0.473489526284177,0.14993475024806,24.5454645633844,2.59783930064373e-07,0.576934831083708,0.214821937793082,0.00413636579498024
389.618735496065,11506106202.2748,1188347998.36919,345341153.723875,726629396.357569,20891577.4503962,621619687.911755,0.360080485980249,0.62648925259987,0.852869697994059,12.0024751155449,4.46390884681904e-07,0.576937345857816,0.213331452944149,0.00511778206414187
458.744813593171,13365467264.5364,1012592614.23158,563919616.718646,817414223.018157,22788514.6054525,511100441.524446,0.718630508731383,0.960602806974003,0.528900107168757,93.5416699007273,1.90635548844141e-05,0.579473099977068,0.207014632602156,0.00466788291203599
420.930587119101,9888500824.71746,685082163.125982,528058793.195827,630765499.672308,37204967.1501759,602901712.231604,0.587365871172312,0.114802921597286,0.249345347125335,41.4172719482726,5.39465253990513e-06,0.576984294616591,0.219548724665837,0.00411623818344196
469.909775398225,16429532908.3687,1069843065.4473,298102636.606325,1430114698.48402,21677997.3456936,464258013.368751,0.254619721043888,0.393110846323697,0.24461908835165,58.26889888498,2.54986355335105e-07,0.572870782146455,0.21790955494184,0.0047872054708998
437.227470687289,8901533790.3492,1422096996.19395,399049322.649005,284880333.275406,27497071.1720867,758263383.702393,0.68998719351215,0.919869871404748,0.969545932645271,32.8926071221176,3.09500578978214e-07,0.580988317364987,0.218494409339917,0.00487508607277127
482.725442283927,15450249892.9371,900160215.629055,413777121.808297,1161310724.97405,16944920.3576221,648497903.365815,0.428546091239153,0.620197007379653,0.641192310276468,88.7750113999928,1.94195397792829e-05,0.578647752671431,0.223083555412893,0.00510990572960241
459.560339709882,12065612175.3773,885440872.02036,257528802.438355,993024425.198542,41644456.9418858,638211121.560332,0.360216531887583,0.0254346707847339,0.978579761238208,13.2194080589215,2.52454505320285e-06,0.581930184659015,0.215569801198024,0.00483687358166993
466.258162471301,14031139072.417,907523432.416445,387181443.621033,697334082.876629,33763313.7394275,818624284.84955,0.874042291689743,0.64142525070139,0.448237264729561,13.7143753746977,3.83132083156767e-07,0.573341283959694,0.206687928559676,0.00469193523783662
464.079129563905,15048308368.2401,1147918161.78686,469067041.315538,807077071.257017,33265724.1455446,881764944.823258,0.205804181169517,0.615198979773537,0.273432050517857,74.7785372301515,8.174903905236e-07,0.584169671348509,0.210465781004864,0.00397333508141016
435.49679363556,9816752097.62066,1438010626.40914,212657593.634441,1114426132.49053,24288147.8692639,565496363.50829,0.796142303750967,0.87564738845527,0.672251562170698,7.0382735692499,3.5479198968762e-07,0.591141612782714,0.223100634053961,0.00469764071860797
413.46935688233,14249724180.5893,1340910637.41913,407092963.998498,260895341.027694,14843879.627353,827815967.458384,0.441022733276423,0.624033793781809,0.955508256317789,66.3478658469132,6.82357363334041e-07,0.578615087234726,0.218861155539774,0.00519019106877649
459.9352340938,12340019913.9401,1772396873.36711,313934981.896321,745001305.289555,22060505.5428433,263413239.238221,0.0358534605987286,0.139710786828577,0.725442080874176,87.2094169044431,1.12004775196743e-06,0.580638118585019,0.222637817281382,0.00525799346297851
393.218442697983,13166130822.1783,865975070.204042,321736846.357886,897572736.230842,24284275.0243318,683570695.379681,0.14799745847627,0.0899430572891483,0.715693599151247,17.50144087214,4.17323821870674e-07,0.584511353186209,0.205403278643584,0.00536741106899583
423.768886493767,18582912477.6044,1533560609.44636,507569749.574139,506269443.367849,19698227.4316497,753653805.194996,0.543831976949375,0.597653088285055,0.234602892008367,81.9767731385293,7.55128848716488e-06,0.586594002892439,0.224529283992611,0.00486316743042737
446.124520711671,11467294920.5725,1327884472.21923,343171789.895642,1109307016.26716,23903634.2574239,717342867.038007,0.308144382373381,0.0378224741229389,0.605169674511657,83.5864369359658,3.00285568817253e-06,0.58347049024587,0.212001017773672,0.00457124716526099
397.938604964059,7872567776.98215,856152835.084801,645800903.401232,770040325.599015,17612077.8983558,392725876.002715,0.974456785593373,0.929025103554582,0.409520221274419,90.1611220034849,1.86219198562191e-06,0.575263254320606,0.209038642767362,0.0052019797050037
420.452936820865,8091142535.2347,1121633789.78009,322611407.550667,695792762.444053,21093193.2358932,532129580.741705,0.754389983788448,0.889238646634628,0.710436376647841,24.6475025240484,1.59885357616273e-06,0.574583227064334,0.203438421932566,0.00461481853079365
472.845180398566,13802126098.5819,985086768.937136,449766419.425995,949144864.872996,23050557.533531,458580832.879634,0.871282135692825,0.613612826084653,0.271432121466628,85.4539610220498,4.13000212274465e-07,0.580098614417941,0.213671143083826,0.0047500290966936
404.737601751768,13955044940.1654,712809142.2998,437680736.978555,736932689.082935,42089212.1706324,811542847.006808,0.910006195626544,0.382147912218909,0.701392065887907,67.2341929094608,3.60062801293899e-07,0.568665285206746,0.200579644978747,0.0048428636991557
373.325357722417,16191483635.5905,1374225260.34328,379917340.030242,511781101.273137,28017926.3656118,633466021.93001,0.41525738914511,0.322862316746869,0.846253559373736,94.7950319602612,5.74739638569261e-06,0.588984731995373,0.220781372713641,0.0044275947528347
445.748978148951,13888884726.6893,816528051.094249,509819054.832631,550739543.160786,30799833.1666719,396299869.227498,0.780906365500356,0.83921201293691,0.409499774557134,40.2400532579751,6.99085126155636e-06,0.575079380596823,0.212969219155755,0.00462417623966331
396.977678839643,17188370164.7045,1590386853.99626,538737979.333384,642016989.482064,13643059.7721712,436959891.927307,0.813124468759885,0.349855974829203,0.715515525264852,95.8893803878619,2.06949431209247e-06,0.578358938818511,0.217924350087527,0.00413001377788979
